FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/3/2025 2:07:06 PM,12/3/2025 8:38:57 PM,6:31:50,0:00:20,6207,1176,5417,Motor 4
Max Time,Max,Average,Min,Min Time,Scaling,
12/3/2025 2:07:06 PM,8.519 V DC,8.081 V DC,-0.0075 V DC,12/3/2025 8:38:55 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
1414,8.311 V DC,12/3/2025 14:49:17.2,0:00:01.3,12/3/2025 14:49:18.2,8.316 V DC,8.298 V DC,12/3/2025 14:49:17.6,8.239 V DC,Stable,12/3/2025 14:49:18.5
1415,8.182 V DC,12/3/2025 14:49:18.5,0:00:02.8,12/3/2025 14:49:18.8,8.312 V DC,8.260 V DC,12/3/2025 14:49:19.8,8.101 V DC,Unstable,12/3/2025 14:49:21.3
1416,8.312 V DC,12/3/2025 14:49:21.3,0:00:02.3,12/3/2025 14:49:22.0,8.316 V DC,8.298 V DC,12/3/2025 14:49:21.4,8.234 V DC,Stable,12/3/2025 14:49:23.7
1417,8.158 V DC,12/3/2025 14:49:23.7,0:00:00.5,12/3/2025 14:49:23.9,8.311 V DC,8.179 V DC,12/3/2025 14:49:24.0,8.026 V DC,Unstable,12/3/2025 14:49:24.2
1418,8.276 V DC,12/3/2025 14:49:24.2,0:00:01.4,12/3/2025 14:49:25.2,8.319 V DC,8.298 V DC,12/3/2025 14:49:24.7,8.258 V DC,Interval,12/3/2025 14:49:25.6
1419,8.278 V DC,12/3/2025 14:49:25.6,0:00:03.0,12/3/2025 14:49:27.6,8.317 V DC,8.285 V DC,12/3/2025 14:49:25.9,8.207 V DC,Stable,12/3/2025 14:49:28.6
1420,8.117 V DC,12/3/2025 14:49:28.6,0:00:01.3,12/3/2025 14:49:29.5,8.311 V DC,8.244 V DC,12/3/2025 14:49:28.6,8.117 V DC,Unstable,12/3/2025 14:49:29.9
1421,8.281 V DC,12/3/2025 14:49:29.9,0:00:01.2,12/3/2025 14:49:31.0,8.317 V DC,8.291 V DC,12/3/2025 14:49:30.4,8.234 V DC,Stable,12/3/2025 14:49:31.1
1422,8.185 V DC,12/3/2025 14:49:31.1,0:00:01.3,12/3/2025 14:49:31.8,8.310 V DC,8.239 V DC,12/3/2025 14:49:31.9,8.012 V DC,Unstable,12/3/2025 14:49:32.4
1423,8.288 V DC,12/3/2025 14:49:32.4,0:00:01.1,12/3/2025 14:49:33.1,8.318 V DC,8.294 V DC,12/3/2025 14:49:33.2,8.223 V DC,Stable,12/3/2025 14:49:33.5
1424,8.181 V DC,12/3/2025 14:49:33.5,0:00:01.6,12/3/2025 14:49:34.5,8.316 V DC,8.267 V DC,12/3/2025 14:49:35.0,8.159 V DC,Unstable,12/3/2025 14:49:35.1
1425,8.257 V DC,12/3/2025 14:49:35.1,0:00:01.4,12/3/2025 14:49:36.4,8.320 V DC,8.293 V DC,12/3/2025 14:49:35.4,8.206 V DC,Stable,12/3/2025 14:49:36.5
1426,8.166 V DC,12/3/2025 14:49:36.5,0:00:01.4,12/3/2025 14:49:37.6,8.316 V DC,8.245 V DC,12/3/2025 14:49:37.0,8.075 V DC,Unstable,12/3/2025 14:49:37.9
1427,8.269 V DC,12/3/2025 14:49:37.9,0:00:03.5,12/3/2025 14:49:40.9,8.320 V DC,8.281 V DC,12/3/2025 14:49:39.5,8.163 V DC,Stable,12/3/2025 14:49:41.5
1428,8.121 V DC,12/3/2025 14:49:41.5,0:00:03.9,12/3/2025 14:49:42.6,8.312 V DC,8.239 V DC,12/3/2025 14:49:43.7,8.056 V DC,Unstable,12/3/2025 14:49:45.4
1429,8.290 V DC,12/3/2025 14:49:45.4,0:00:00.2,12/3/2025 14:49:45.5,8.305 V DC,8.297 V DC,12/3/2025 14:49:45.4,8.290 V DC,Interval,12/3/2025 14:49:45.6
1430,8.148 V DC,12/3/2025 14:49:45.6,0:00:00.9,12/3/2025 14:49:46.3,8.312 V DC,8.263 V DC,12/3/2025 14:49:45.6,8.148 V DC,Unstable,12/3/2025 14:49:46.5
1431,8.298 V DC,12/3/2025 14:49:46.5,0:00:03.1,12/3/2025 14:49:47.6,8.317 V DC,8.280 V DC,12/3/2025 14:49:48.0,8.194 V DC,Stable,12/3/2025 14:49:49.6
1432,8.016 V DC,12/3/2025 14:49:49.6,0:00:00.2,12/3/2025 14:49:49.7,8.179 V DC,8.098 V DC,12/3/2025 14:49:49.6,8.016 V DC,Unstable,12/3/2025 14:49:49.8
1433,8.263 V DC,12/3/2025 14:49:49.8,0:00:02.5,12/3/2025 14:49:51.1,8.313 V DC,8.280 V DC,12/3/2025 14:49:51.8,8.176 V DC,Stable,12/3/2025 14:49:52.3
1434,7.991 V DC,12/3/2025 14:49:52.3,0:00:00.9,12/3/2025 14:49:52.8,8.205 V DC,8.101 V DC,12/3/2025 14:49:52.5,7.934 V DC,Unstable,12/3/2025 14:49:53.2
1435,8.240 V DC,12/3/2025 14:49:53.2,0:00:01.7,12/3/2025 14:49:54.7,8.312 V DC,8.280 V DC,12/3/2025 14:49:54.8,8.211 V DC,Stable,12/3/2025 14:49:54.9
1436,8.118 V DC,12/3/2025 14:49:54.9,0:00:00.1,12/3/2025 14:49:54.9,8.118 V DC,8.118 V DC,12/3/2025 14:49:54.9,8.118 V DC,Unstable,12/3/2025 14:49:55.0
1437,8.280 V DC,12/3/2025 14:49:55.0,0:00:03.4,12/3/2025 14:49:57.9,8.318 V DC,8.277 V DC,12/3/2025 14:49:58.2,8.183 V DC,Stable,12/3/2025 14:49:58.5
1438,8.156 V DC,12/3/2025 14:49:58.5,0:00:02.4,12/3/2025 14:50:00.0,8.307 V DC,8.236 V DC,12/3/2025 14:49:59.4,8.096 V DC,Unstable,12/3/2025 14:50:00.9
1439,8.285 V DC,12/3/2025 14:50:00.9,0:00:02.4,12/3/2025 14:50:03.2,8.315 V DC,8.288 V DC,12/3/2025 14:50:01.3,8.224 V DC,Stable,12/3/2025 14:50:03.3
1440,8.140 V DC,12/3/2025 14:50:03.3,0:00:02.2,12/3/2025 14:50:03.6,8.311 V DC,8.243 V DC,12/3/2025 14:50:04.6,8.073 V DC,Unstable,12/3/2025 14:50:05.5
1441,8.282 V DC,12/3/2025 14:50:05.5,0:00:00.1,12/3/2025 14:50:05.5,8.282 V DC,8.282 V DC,12/3/2025 14:50:05.5,8.282 V DC,Interval,12/3/2025 14:50:05.6
1442,8.300 V DC,12/3/2025 14:50:05.6,0:00:01.1,12/3/2025 14:50:06.6,8.311 V DC,8.260 V DC,12/3/2025 14:50:05.7,8.118 V DC,Unstable,12/3/2025 14:50:06.7
1443,8.215 V DC,12/3/2025 14:50:06.7,0:00:02.5,12/3/2025 14:50:08.4,8.317 V DC,8.287 V DC,12/3/2025 14:50:07.3,8.209 V DC,Stable,12/3/2025 14:50:09.2
1444,8.158 V DC,12/3/2025 14:50:09.2,0:00:05.3,12/3/2025 14:50:10.3,8.311 V DC,8.254 V DC,12/3/2025 14:50:11.9,8.059 V DC,Unstable,12/3/2025 14:50:14.6
1445,8.273 V DC,12/3/2025 14:50:14.6,0:00:01.7,12/3/2025 14:50:15.8,8.317 V DC,8.294 V DC,12/3/2025 14:50:15.3,8.221 V DC,Stable,12/3/2025 14:50:16.3
1446,8.196 V DC,12/3/2025 14:50:16.3,0:00:01.6,12/3/2025 14:50:17.1,8.309 V DC,8.251 V DC,12/3/2025 14:50:17.8,8.151 V DC,Unstable,12/3/2025 14:50:17.9
1447,8.283 V DC,12/3/2025 14:50:17.9,0:00:01.3,12/3/2025 14:50:18.7,8.317 V DC,8.292 V DC,12/3/2025 14:50:18.1,8.225 V DC,Stable,12/3/2025 14:50:19.2
1448,8.186 V DC,12/3/2025 14:50:19.2,0:00:01.2,12/3/2025 14:50:19.7,8.311 V DC,8.274 V DC,12/3/2025 14:50:19.2,8.186 V DC,Unstable,12/3/2025 14:50:20.4
1449,8.218 V DC,12/3/2025 14:50:20.4,0:00:01.7,12/3/2025 14:50:21.6,8.314 V DC,8.280 V DC,12/3/2025 14:50:22.0,8.212 V DC,Stable,12/3/2025 14:50:22.1
1450,8.005 V DC,12/3/2025 14:50:22.1,0:00:00.1,12/3/2025 14:50:22.1,8.005 V DC,8.005 V DC,12/3/2025 14:50:22.1,8.005 V DC,Unstable,12/3/2025 14:50:22.2
1451,8.247 V DC,12/3/2025 14:50:22.2,0:00:01.3,12/3/2025 14:50:23.4,8.313 V DC,8.277 V DC,12/3/2025 14:50:23.1,8.201 V DC,Stable,12/3/2025 14:50:23.5
1452,8.184 V DC,12/3/2025 14:50:23.5,0:00:01.0,12/3/2025 14:50:24.1,8.315 V DC,8.282 V DC,12/3/2025 14:50:23.5,8.184 V DC,Unstable,12/3/2025 14:50:24.5
1453,8.213 V DC,12/3/2025 14:50:24.5,0:00:01.1,12/3/2025 14:50:24.8,8.315 V DC,8.277 V DC,12/3/2025 14:50:24.5,8.213 V DC,Interval,12/3/2025 14:50:25.6
1454,8.308 V DC,12/3/2025 14:50:25.6,0:00:01.7,12/3/2025 14:50:26.0,8.315 V DC,8.295 V DC,12/3/2025 14:50:25.8,8.251 V DC,Stable,12/3/2025 14:50:27.3
1455,8.212 V DC,12/3/2025 14:50:27.3,0:00:01.1,12/3/2025 14:50:28.2,8.314 V DC,8.255 V DC,12/3/2025 14:50:27.8,8.129 V DC,Unstable,12/3/2025 14:50:28.4
1456,8.280 V DC,12/3/2025 14:50:28.4,0:00:01.0,12/3/2025 14:50:28.8,8.317 V DC,8.302 V DC,12/3/2025 14:50:28.4,8.280 V DC,Stable,12/3/2025 14:50:29.5
1457,7.960 V DC,12/3/2025 14:50:29.5,0:00:01.6,12/3/2025 14:50:30.4,8.313 V DC,8.222 V DC,12/3/2025 14:50:29.5,7.960 V DC,Unstable,12/3/2025 14:50:31.1
1458,8.264 V DC,12/3/2025 14:50:31.1,0:00:03.8,12/3/2025 14:50:33.1,8.312 V DC,8.277 V DC,12/3/2025 14:50:33.4,8.199 V DC,Stable,12/3/2025 14:50:34.9
1459,8.155 V DC,12/3/2025 14:50:34.9,0:00:03.4,12/3/2025 14:50:37.7,8.316 V DC,8.266 V DC,12/3/2025 14:50:34.9,8.155 V DC,Unstable,12/3/2025 14:50:38.3
1460,8.288 V DC,12/3/2025 14:50:38.3,0:00:02.7,12/3/2025 14:50:39.2,8.317 V DC,8.280 V DC,12/3/2025 14:50:40.0,8.187 V DC,Stable,12/3/2025 14:50:41.0
1461,8.179 V DC,12/3/2025 14:50:41.0,0:00:01.2,12/3/2025 14:50:42.0,8.305 V DC,8.248 V DC,12/3/2025 14:50:41.3,8.154 V DC,Unstable,12/3/2025 14:50:42.2
1462,8.295 V DC,12/3/2025 14:50:42.2,0:00:02.5,12/3/2025 14:50:43.5,8.316 V DC,8.292 V DC,12/3/2025 14:50:42.8,8.222 V DC,Stable,12/3/2025 14:50:44.7
1463,8.169 V DC,12/3/2025 14:50:44.7,0:00:00.6,12/3/2025 14:50:45.1,8.299 V DC,8.210 V DC,12/3/2025 14:50:45.2,8.155 V DC,Unstable,12/3/2025 14:50:45.3
1464,8.278 V DC,12/3/2025 14:50:45.3,0:00:00.2,12/3/2025 14:50:45.4,8.303 V DC,8.290 V DC,12/3/2025 14:50:45.3,8.278 V DC,Interval,12/3/2025 14:50:45.5
1465,8.162 V DC,12/3/2025 14:50:45.5,0:00:01.6,12/3/2025 14:50:47.0,8.307 V DC,8.227 V DC,12/3/2025 14:50:46.3,7.997 V DC,Unstable,12/3/2025 14:50:47.2
1466,8.273 V DC,12/3/2025 14:50:47.2,0:00:01.8,12/3/2025 14:50:47.9,8.315 V DC,8.288 V DC,12/3/2025 14:50:48.7,8.215 V DC,Stable,12/3/2025 14:50:49.0
1467,8.181 V DC,12/3/2025 14:50:49.0,0:00:06.1,12/3/2025 14:50:51.6,8.311 V DC,8.252 V DC,12/3/2025 14:50:52.4,8.036 V DC,Unstable,12/3/2025 14:50:55.1
1468,8.292 V DC,12/3/2025 14:50:55.1,0:00:01.3,12/3/2025 14:50:56.0,8.311 V DC,8.292 V DC,12/3/2025 14:50:55.4,8.248 V DC,Stable,12/3/2025 14:50:56.4
1469,8.216 V DC,12/3/2025 14:50:56.4,0:00:07.4,12/3/2025 14:50:57.3,8.311 V DC,8.236 V DC,12/3/2025 14:50:57.9,7.994 V DC,Unstable,12/3/2025 14:51:03.9
1470,8.217 V DC,12/3/2025 14:51:03.9,0:00:01.7,12/3/2025 14:51:05.5,8.312 V DC,8.290 V DC,12/3/2025 14:51:03.9,8.217 V DC,Interval,12/3/2025 14:51:05.6
1471,8.262 V DC,12/3/2025 14:51:05.6,0:00:01.5,12/3/2025 14:51:05.9,8.313 V DC,8.293 V DC,12/3/2025 14:51:06.0,8.230 V DC,Stable,12/3/2025 14:51:07.1
1472,8.006 V DC,12/3/2025 14:51:07.1,0:00:03.3,12/3/2025 14:51:09.8,8.311 V DC,8.246 V DC,12/3/2025 14:51:07.1,8.006 V DC,Unstable,12/3/2025 14:51:10.4
1473,8.240 V DC,12/3/2025 14:51:10.4,0:00:01.0,12/3/2025 14:51:11.0,8.303 V DC,8.272 V DC,12/3/2025 14:51:10.8,8.219 V DC,Stable,12/3/2025 14:51:11.4
1474,8.085 V DC,12/3/2025 14:51:11.4,0:00:03.3,12/3/2025 14:51:12.2,8.302 V DC,8.233 V DC,12/3/2025 14:51:12.7,8.055 V DC,Unstable,12/3/2025 14:51:14.7
1475,8.265 V DC,12/3/2025 14:51:14.7,0:00:01.1,12/3/2025 14:51:15.7,8.305 V DC,8.282 V DC,12/3/2025 14:51:15.4,8.226 V DC,Stable,12/3/2025 14:51:15.8
1476,8.010 V DC,12/3/2025 14:51:15.8,0:00:00.1,12/3/2025 14:51:15.8,8.010 V DC,8.010 V DC,12/3/2025 14:51:15.8,8.010 V DC,Unstable,12/3/2025 14:51:15.9
1477,8.261 V DC,12/3/2025 14:51:15.9,0:00:01.1,12/3/2025 14:51:16.8,8.305 V DC,8.277 V DC,12/3/2025 14:51:16.3,8.213 V DC,Stable,12/3/2025 14:51:17.0
1478,7.973 V DC,12/3/2025 14:51:17.0,0:00:06.6,12/3/2025 14:51:19.0,8.305 V DC,8.232 V DC,12/3/2025 14:51:20.6,7.924 V DC,Unstable,12/3/2025 14:51:23.7
1479,8.284 V DC,12/3/2025 14:51:23.7,0:00:01.9,12/3/2025 14:51:24.8,8.306 V DC,8.275 V DC,12/3/2025 14:51:23.9,8.215 V DC,Interval,12/3/2025 14:51:25.6
1480,8.306 V DC,12/3/2025 14:51:25.6,0:00:01.1,12/3/2025 14:51:25.6,8.306 V DC,8.232 V DC,12/3/2025 14:51:26.2,8.067 V DC,Unstable,12/3/2025 14:51:26.7
1481,8.251 V DC,12/3/2025 14:51:26.7,0:00:02.0,12/3/2025 14:51:27.5,8.311 V DC,8.290 V DC,12/3/2025 14:51:27.6,8.221 V DC,Stable,12/3/2025 14:51:28.7
1482,7.969 V DC,12/3/2025 14:51:28.7,0:00:02.3,12/3/2025 14:51:29.3,8.302 V DC,8.211 V DC,12/3/2025 14:51:28.7,7.969 V DC,Unstable,12/3/2025 14:51:31.0
1483,8.246 V DC,12/3/2025 14:51:31.0,0:00:02.5,12/3/2025 14:51:33.4,8.303 V DC,8.266 V DC,12/3/2025 14:51:32.6,8.192 V DC,Stable,12/3/2025 14:51:33.5
1484,8.150 V DC,12/3/2025 14:51:33.5,0:00:00.2,12/3/2025 14:51:33.6,8.204 V DC,8.177 V DC,12/3/2025 14:51:33.5,8.150 V DC,Unstable,12/3/2025 14:51:33.7
1485,8.286 V DC,12/3/2025 14:51:33.7,0:00:02.0,12/3/2025 14:51:34.5,8.308 V DC,8.278 V DC,12/3/2025 14:51:35.3,8.219 V DC,Stable,12/3/2025 14:51:35.7
1486,8.173 V DC,12/3/2025 14:51:35.7,0:00:03.8,12/3/2025 14:51:37.0,8.312 V DC,8.255 V DC,12/3/2025 14:51:39.1,7.976 V DC,Unstable,12/3/2025 14:51:39.6
1487,8.271 V DC,12/3/2025 14:51:39.6,0:00:01.4,12/3/2025 14:51:39.9,8.304 V DC,8.283 V DC,12/3/2025 14:51:40.2,8.220 V DC,Stable,12/3/2025 14:51:41.0
1488,8.092 V DC,12/3/2025 14:51:41.0,0:00:00.7,12/3/2025 14:51:41.3,8.305 V DC,8.250 V DC,12/3/2025 14:51:41.0,8.092 V DC,Unstable,12/3/2025 14:51:41.7
1489,8.199 V DC,12/3/2025 14:51:41.7,0:00:01.7,12/3/2025 14:51:43.3,8.306 V DC,8.276 V DC,12/3/2025 14:51:41.7,8.199 V DC,Stable,12/3/2025 14:51:43.4
1490,8.310 V DC,12/3/2025 14:51:43.4,0:00:00.2,12/3/2025 14:51:43.4,8.310 V DC,8.217 V DC,12/3/2025 14:51:43.5,8.124 V DC,Unstable,12/3/2025 14:51:43.6
1491,8.281 V DC,12/3/2025 14:51:43.6,0:00:02.0,12/3/2025 14:51:45.5,8.311 V DC,8.283 V DC,12/3/2025 14:51:44.2,8.213 V DC,Interval,12/3/2025 14:51:45.6
1492,8.312 V DC,12/3/2025 14:51:45.6,0:00:01.2,12/3/2025 14:51:45.6,8.312 V DC,8.298 V DC,12/3/2025 14:51:46.5,8.263 V DC,Stable,12/3/2025 14:51:46.8
1493,8.180 V DC,12/3/2025 14:51:46.8,0:00:01.9,12/3/2025 14:51:48.6,8.308 V DC,8.262 V DC,12/3/2025 14:51:47.7,8.149 V DC,Unstable,12/3/2025 14:51:48.7
1494,8.212 V DC,12/3/2025 14:51:48.7,0:00:02.3,12/3/2025 14:51:50.2,8.314 V DC,8.281 V DC,12/3/2025 14:51:50.3,8.194 V DC,Stable,12/3/2025 14:51:51.0
1495,8.131 V DC,12/3/2025 14:51:51.0,0:00:02.1,12/3/2025 14:51:51.3,8.308 V DC,8.227 V DC,12/3/2025 14:51:52.2,7.843 V DC,Unstable,12/3/2025 14:51:53.2
1496,8.284 V DC,12/3/2025 14:51:53.2,0:00:02.4,12/3/2025 14:51:54.9,8.312 V DC,8.290 V DC,12/3/2025 14:51:53.5,8.227 V DC,Stable,12/3/2025 14:51:55.6
1497,8.127 V DC,12/3/2025 14:51:55.6,0:00:01.9,12/3/2025 14:51:56.7,8.303 V DC,8.246 V DC,12/3/2025 14:51:57.4,8.100 V DC,Unstable,12/3/2025 14:51:57.5
1498,8.206 V DC,12/3/2025 14:51:57.5,0:00:02.2,12/3/2025 14:51:58.3,8.311 V DC,8.277 V DC,12/3/2025 14:51:57.8,8.196 V DC,Stable,12/3/2025 14:51:59.7
1499,8.141 V DC,12/3/2025 14:51:59.7,0:00:00.1,12/3/2025 14:51:59.7,8.141 V DC,8.141 V DC,12/3/2025 14:51:59.7,8.141 V DC,Unstable,12/3/2025 14:51:59.8
1500,8.283 V DC,12/3/2025 14:51:59.8,0:00:01.7,12/3/2025 14:52:00.4,8.299 V DC,8.258 V DC,12/3/2025 14:52:01.2,8.195 V DC,Stable,12/3/2025 14:52:01.5
1501,7.938 V DC,12/3/2025 14:52:01.5,0:00:00.5,12/3/2025 14:52:01.8,8.270 V DC,8.135 V DC,12/3/2025 14:52:01.5,7.938 V DC,Unstable,12/3/2025 14:52:02.0
1502,8.263 V DC,12/3/2025 14:52:02.0,0:00:01.3,12/3/2025 14:52:03.0,8.289 V DC,8.226 V DC,12/3/2025 14:52:02.6,8.156 V DC,Stable,12/3/2025 14:52:03.3
1503,8.101 V DC,12/3/2025 14:52:03.3,0:00:01.7,12/3/2025 14:52:04.1,8.306 V DC,8.256 V DC,12/3/2025 14:52:03.3,8.101 V DC,Unstable,12/3/2025 14:52:05.0
1504,8.283 V DC,12/3/2025 14:52:05.0,0:00:00.6,12/3/2025 14:52:05.5,8.300 V DC,8.278 V DC,12/3/2025 14:52:05.3,8.230 V DC,Interval,12/3/2025 14:52:05.6
1505,8.304 V DC,12/3/2025 14:52:05.6,0:00:03.4,12/3/2025 14:52:08.5,8.308 V DC,8.265 V DC,12/3/2025 14:52:07.8,8.124 V DC,Unstable,12/3/2025 14:52:09.0
1506,8.294 V DC,12/3/2025 14:52:09.0,0:00:01.1,12/3/2025 14:52:09.1,8.305 V DC,8.289 V DC,12/3/2025 14:52:09.2,8.224 V DC,Stable,12/3/2025 14:52:10.2
1507,8.125 V DC,12/3/2025 14:52:10.2,0:00:01.1,12/3/2025 14:52:10.8,8.304 V DC,8.230 V DC,12/3/2025 14:52:10.5,8.093 V DC,Unstable,12/3/2025 14:52:11.3
1508,8.274 V DC,12/3/2025 14:52:11.3,0:00:01.0,12/3/2025 14:52:11.8,8.307 V DC,8.278 V DC,12/3/2025 14:52:12.2,8.227 V DC,Stable,12/3/2025 14:52:12.3
1509,8.081 V DC,12/3/2025 14:52:12.3,0:00:00.4,12/3/2025 14:52:12.6,8.303 V DC,8.238 V DC,12/3/2025 14:52:12.3,8.081 V DC,Unstable,12/3/2025 14:52:12.7
1510,8.195 V DC,12/3/2025 14:52:12.7,0:00:01.1,12/3/2025 14:52:13.7,8.304 V DC,8.262 V DC,12/3/2025 14:52:13.2,8.179 V DC,Stable,12/3/2025 14:52:13.8
1511,8.137 V DC,12/3/2025 14:52:13.8,0:00:03.4,12/3/2025 14:52:16.3,8.310 V DC,8.248 V DC,12/3/2025 14:52:14.6,7.963 V DC,Unstable,12/3/2025 14:52:17.2
1512,8.294 V DC,12/3/2025 14:52:17.2,0:00:01.4,12/3/2025 14:52:17.9,8.308 V DC,8.285 V DC,12/3/2025 14:52:18.3,8.231 V DC,Stable,12/3/2025 14:52:18.6
1513,8.166 V DC,12/3/2025 14:52:18.6,0:00:00.6,12/3/2025 14:52:18.8,8.304 V DC,8.234 V DC,12/3/2025 14:52:18.6,8.166 V DC,Unstable,12/3/2025 14:52:19.2
1514,8.286 V DC,12/3/2025 14:52:19.2,0:00:03.5,12/3/2025 14:52:21.5,8.313 V DC,8.282 V DC,12/3/2025 14:52:22.0,8.180 V DC,Stable,12/3/2025 14:52:22.7
1515,8.076 V DC,12/3/2025 14:52:22.7,0:00:02.6,12/3/2025 14:52:23.0,8.301 V DC,8.237 V DC,12/3/2025 14:52:24.5,8.059 V DC,Unstable,12/3/2025 14:52:25.3
1516,8.271 V DC,12/3/2025 14:52:25.3,0:00:00.2,12/3/2025 14:52:25.4,8.297 V DC,8.284 V DC,12/3/2025 14:52:25.3,8.271 V DC,Interval,12/3/2025 14:52:25.5
1517,8.178 V DC,12/3/2025 14:52:25.5,0:00:04.5,12/3/2025 14:52:27.5,8.308 V DC,8.227 V DC,12/3/2025 14:52:30.0,7.924 V DC,Unstable,12/3/2025 14:52:30.1
1518,8.239 V DC,12/3/2025 14:52:30.1,0:00:01.8,12/3/2025 14:52:31.5,8.308 V DC,8.280 V DC,12/3/2025 14:52:30.3,8.221 V DC,Stable,12/3/2025 14:52:31.9
1519,8.114 V DC,12/3/2025 14:52:31.9,0:00:00.7,12/3/2025 14:52:32.5,8.287 V DC,8.234 V DC,12/3/2025 14:52:31.9,8.114 V DC,Unstable,12/3/2025 14:52:32.6
1520,8.195 V DC,12/3/2025 14:52:32.6,0:00:01.0,12/3/2025 14:52:33.2,8.303 V DC,8.270 V DC,12/3/2025 14:52:32.6,8.195 V DC,Stable,12/3/2025 14:52:33.6
1521,8.305 V DC,12/3/2025 14:52:33.6,0:00:00.9,12/3/2025 14:52:33.6,8.305 V DC,8.269 V DC,12/3/2025 14:52:34.4,8.125 V DC,Unstable,12/3/2025 14:52:34.5
1522,8.271 V DC,12/3/2025 14:52:34.5,0:00:01.0,12/3/2025 14:52:34.6,8.298 V DC,8.270 V DC,12/3/2025 14:52:35.1,8.221 V DC,Stable,12/3/2025 14:52:35.5
1523,8.092 V DC,12/3/2025 14:52:35.5,0:00:01.0,12/3/2025 14:52:36.2,8.295 V DC,8.216 V DC,12/3/2025 14:52:35.5,8.092 V DC,Unstable,12/3/2025 14:52:36.5
1524,8.203 V DC,12/3/2025 14:52:36.5,0:00:05.8,12/3/2025 14:52:38.1,8.308 V DC,8.270 V DC,12/3/2025 14:52:42.0,8.159 V DC,Stable,12/3/2025 14:52:42.3
1525,8.137 V DC,12/3/2025 14:52:42.3,0:00:01.9,12/3/2025 14:52:42.5,8.300 V DC,8.211 V DC,12/3/2025 14:52:43.5,7.949 V DC,Unstable,12/3/2025 14:52:44.3
1526,8.281 V DC,12/3/2025 14:52:44.3,0:00:01.2,12/3/2025 14:52:45.0,8.303 V DC,8.275 V DC,12/3/2025 14:52:44.5,8.220 V DC,Stable,12/3/2025 14:52:45.5
1527,8.112 V DC,12/3/2025 14:52:45.5,0:00:00.1,12/3/2025 14:52:45.5,8.112 V DC,8.112 V DC,12/3/2025 14:52:45.5,8.112 V DC,Interval,12/3/2025 14:52:45.6
1528,8.276 V DC,12/3/2025 14:52:45.6,0:00:01.2,12/3/2025 14:52:46.5,8.299 V DC,8.214 V DC,12/3/2025 14:52:45.8,7.926 V DC,Unstable,12/3/2025 14:52:46.8
1529,8.266 V DC,12/3/2025 14:52:46.8,0:00:01.2,12/3/2025 14:52:47.9,8.304 V DC,8.278 V DC,12/3/2025 14:52:47.7,8.235 V DC,Stable,12/3/2025 14:52:48.0
1530,8.162 V DC,12/3/2025 14:52:48.0,0:00:04.7,12/3/2025 14:52:48.6,8.304 V DC,8.247 V DC,12/3/2025 14:52:50.0,8.081 V DC,Unstable,12/3/2025 14:52:52.7
1531,8.283 V DC,12/3/2025 14:52:52.7,0:00:01.2,12/3/2025 14:52:53.5,8.306 V DC,8.282 V DC,12/3/2025 14:52:53.2,8.213 V DC,Stable,12/3/2025 14:52:53.9
1532,8.200 V DC,12/3/2025 14:52:53.9,0:00:00.1,12/3/2025 14:52:53.9,8.200 V DC,8.200 V DC,12/3/2025 14:52:53.9,8.200 V DC,Unstable,12/3/2025 14:52:54.0
1533,8.290 V DC,12/3/2025 14:52:54.0,0:00:01.2,12/3/2025 14:52:54.1,8.303 V DC,8.282 V DC,12/3/2025 14:52:54.8,8.242 V DC,Stable,12/3/2025 14:52:55.2
1534,8.165 V DC,12/3/2025 14:52:55.2,0:00:00.5,12/3/2025 14:52:55.4,8.299 V DC,8.181 V DC,12/3/2025 14:52:55.6,7.975 V DC,Unstable,12/3/2025 14:52:55.7
1535,8.241 V DC,12/3/2025 14:52:55.7,0:00:01.0,12/3/2025 14:52:56.6,8.301 V DC,8.273 V DC,12/3/2025 14:52:56.0,8.190 V DC,Stable,12/3/2025 14:52:56.7
1536,8.169 V DC,12/3/2025 14:52:56.7,0:00:06.8,12/3/2025 14:52:57.8,8.307 V DC,8.232 V DC,12/3/2025 14:53:01.1,7.809 V DC,Unstable,12/3/2025 14:53:03.6
1537,8.264 V DC,12/3/2025 14:53:03.6,0:00:01.3,12/3/2025 14:53:04.8,8.305 V DC,8.276 V DC,12/3/2025 14:53:03.9,8.206 V DC,Stable,12/3/2025 14:53:04.9
1538,8.151 V DC,12/3/2025 14:53:04.9,0:00:00.6,12/3/2025 14:53:05.0,8.281 V DC,8.203 V DC,12/3/2025 14:53:05.1,8.096 V DC,Unstable,12/3/2025 14:53:05.5
1539,8.252 V DC,12/3/2025 14:53:05.5,0:00:00.1,12/3/2025 14:53:05.5,8.252 V DC,8.252 V DC,12/3/2025 14:53:05.5,8.252 V DC,Interval,12/3/2025 14:53:05.6
1540,8.286 V DC,12/3/2025 14:53:05.6,0:00:02.5,12/3/2025 14:53:08.0,8.306 V DC,8.286 V DC,12/3/2025 14:53:06.4,8.229 V DC,Stable,12/3/2025 14:53:08.1
